,730ns,730ws,733ns,733ws,734ns,734ws,737ns,737ws,760ns,760ws,769ns,769ws,781ns,781ws,795ns,795ws,852ns,852ws,861ns,861ws,866ns,866ws,867ns,867ws
769ws,0.9449293116203332,0.942948573597318,0.9389493499116204,0.9416580511687788,0.928039550755702,0.9497443298706808,0.930170699550216,0.9412360558856991,0.9336343543267744,0.9498457330199808,0.9372766413473856,0.984629938423657,0.9360685536487494,0.9481627536728524,0.9359995810881334,0.947095282629287,0.92788940456616,0.9464958240106665,0.9375621400173324,0.9420524474830534,0.9262947502302618,0.9506397091573108,0.930364778807148,0.9457537528233664
781ns,0.940747285927658,0.9192997716615834,0.9337323895801516,0.9278886365983842,0.9436118112187252,0.9298127120039228,0.9479557511583158,0.9329894294890244,0.9470552457405824,0.939530446932174,0.9482163764280058,0.9360685536487494,0.9857125565197136,0.9348014832907919,0.9483720545106256,0.9274363317521706,0.9393086356545896,0.936670238594203,0.9443797884487204,0.9246407887013006,0.9444122795573168,0.9334335556192782,0.9457622793518238,0.9405769981734484
781ws,0.9435038113508276,0.93819410348808,0.9390606993728235,0.9492334144680696,0.9217201261092224,0.9528545028010728,0.925177855733491,0.9406331471130448,0.9319256456355204,0.9496308870849084,0.931966857314249,0.9481627536728524,0.9348014832907919,0.9846785518254934,0.9320813793262448,0.9498864289493744,0.9249212606388659,0.9429805738383046,0.9326132686428116,0.947509835954476,0.9265302429224148,0.9582231837406971,0.9281530627591528,0.944783707487724
795ns,0.942069556369024,0.9196676469562188,0.9293300978996808,0.9268264103331728,0.950284320116238,0.933400372563026,0.9494159774458534,0.9312809803456679,0.954021639669414,0.9445326880208664,0.9540197694268114,0.9359995810881334,0.9483720545106256,0.9320813793262448,0.9853929975291584,0.9339000483606786,0.9420965483882604,0.9405249866211656,0.944895236655426,0.9241277975063062,0.9522212672346124,0.9344091905460902,0.9552214010357012,0.9420425543768476
795ws,0.9394367377016668,0.9374247849016948,0.9296701920296376,0.9405668890410016,0.9233915287991379,0.9534902735272959,0.926390326209006,0.9415567967942874,0.9326158412381884,0.9509964807787502,0.933148594146014,0.947095282629287,0.9274363317521706,0.9498864289493744,0.9339000483606786,0.9849347512392196,0.926024812163712,0.9451611279139396,0.928764241641994,0.9394452058728432,0.9236442544469964,0.9509532752132516,0.925952578115716,0.943195560622658
852ns,0.9348729104728936,0.9109450499869376,0.9201587683696776,0.9219995986239612,0.9454523820910208,0.9259319698079558,0.9419628579023972,0.931996428019342,0.945251351764654,0.9379985315077434,0.9470888814523829,0.92788940456616,0.9393086356545896,0.9249212606388659,0.9420965483882604,0.926024812163712,0.9867211553374016,0.93892894808102,0.9414993888008868,0.9188225875516629,0.9408238188376528,0.9293800094212724,0.9445735011416077,0.9360408344056524
852ws,0.9418934823891952,0.9376234762978588,0.9351797370390864,0.934022802617344,0.9402495300800604,0.942553491936788,0.936174190670814,0.9441739923589012,0.9397531515657308,0.9477786596228784,0.9431224944301864,0.9464958240106665,0.936670238594203,0.9429805738383046,0.9405249866211656,0.9451611279139396,0.93892894808102,0.98550284821043,0.9349959421834776,0.9386019453867446,0.9363096872486941,0.9437079335961164,0.9429188830324148,0.9477597109388791
861ns,0.9405164338543884,0.920812297926933,0.9346592985528818,0.9286596198380748,0.94300739681525,0.930671227895715,0.9412395570509432,0.930543334027362,0.9455598155922116,0.9434187351005672,0.9496592393116152,0.9375621400173324,0.9443797884487204,0.9326132686428116,0.944895236655426,0.928764241641994,0.9414993888008868,0.9349959421834776,0.9848851801278148,0.9249501898060978,0.9465249209657444,0.9309135316605659,0.9451547505074124,0.9427926130327068
861ws,0.943714010947168,0.9399103091439444,0.9401452626256148,0.9481408061095391,0.9209103533440828,0.9456093136490814,0.915567973473252,0.9415017493792268,0.9214785431434592,0.942700399042776,0.9217059258088688,0.9420524474830534,0.9246407887013006,0.947509835954476,0.9241277975063062,0.9394452058728432,0.9188225875516629,0.9386019453867446,0.9249501898060978,0.9829666072133544,0.9189674616469374,0.944010692403039,0.9231348455484486,0.9421306401223828
866ns,0.9355367035241924,0.909848674616812,0.9229355858209076,0.9214950343417936,0.9514583790184862,0.9267343144365409,0.9500630477926988,0.9266123811781526,0.9547692253812016,0.943195994729876,0.9562734908654456,0.9262947502302618,0.9444122795573168,0.9265302429224148,0.9522212672346124,0.9236442544469964,0.9408238188376528,0.9363096872486941,0.9465249209657444,0.9189674616469374,0.9861169893901488,0.929948305584374,0.9504989721564666,0.9379356716681452
866ws,0.9435471489185406,0.9399205302026288,0.9378419081282168,0.9478702951031236,0.9238446153361156,0.9525328287908714,0.9279083197957556,0.9404813427012964,0.9318415459436566,0.9493520545552444,0.9333951280247972,0.9506397091573108,0.9334335556192782,0.9582231837406971,0.9344091905460902,0.9509532752132516,0.9293800094212724,0.9437079335961164,0.9309135316605659,0.944010692403039,0.929948305584374,0.9848185130853244,0.9282456964703512,0.9413800807886908
867ns,0.9356772607892929,0.9177643200638491,0.9254162044732276,0.9197365632025634,0.9586331565737956,0.9264118832590841,0.94529956767819,0.934402771156395,0.9557988161273432,0.9393725750750048,0.9600451967975664,0.930364778807148,0.9457622793518238,0.9281530627591528,0.9552214010357012,0.925952578115716,0.9445735011416077,0.9429188830324148,0.9451547505074124,0.9231348455484486,0.9504989721564666,0.9282456964703512,0.9861745117044906,0.9466641223291109
867ws,0.9453498136349582,0.9328249317785609,0.9336335971290036,0.9382207525851932,0.9446650645314644,0.9441544403322312,0.9405191952661462,0.9538245058357878,0.9436438557333136,0.9555917721175722,0.9440657944885319,0.9457537528233664,0.9405769981734484,0.944783707487724,0.9420425543768476,0.943195560622658,0.9360408344056524,0.9477597109388791,0.9427926130327068,0.9421306401223828,0.9379356716681452,0.9413800807886908,0.9466641223291109,0.985043627224907
