,730ns,730ws,733ns,733ws,734ns,734ws,737ns,737ws,760ns,760ws,769ns,769ws,781ns,781ws,795ns,795ws,852ns,852ws,861ns,861ws,866ns,866ws,867ns,867ws
769ns,0.6739130434782609,0.5144927536231884,0.5942028985507246,0.5797101449275363,0.7971014492753623,0.6086956521739131,0.7463768115942029,0.6231884057971014,0.8043478260869565,0.6884057971014492,1.0,0.6304347826086957,0.7536231884057971,0.6304347826086957,0.7318840579710145,0.6014492753623188,0.7608695652173914,0.7753623188405797,0.6884057971014492,0.5434782608695652,0.7463768115942029,0.6014492753623188,0.8188405797101449,0.7246376811594203
769ws,0.7547169811320755,0.660377358490566,0.7075471698113207,0.7075471698113207,0.7830188679245284,0.7547169811320755,0.7169811320754716,0.7169811320754716,0.7452830188679245,0.7641509433962265,0.8207547169811321,1.0,0.7358490566037735,0.7641509433962265,0.7547169811320755,0.7452830188679245,0.8113207547169812,0.8301886792452831,0.7547169811320755,0.6698113207547169,0.7547169811320755,0.7169811320754716,0.7735849056603774,0.7830188679245284
781ns,0.7520661157024794,0.5454545454545454,0.6198347107438017,0.6198347107438017,0.8264462809917356,0.6528925619834711,0.7933884297520661,0.6611570247933884,0.8264462809917356,0.6942148760330579,0.8595041322314051,0.6446280991735537,1.0,0.6694214876033058,0.7603305785123967,0.628099173553719,0.7768595041322314,0.7685950413223142,0.7355371900826446,0.5950413223140496,0.8016528925619835,0.6033057851239669,0.8512396694214877,0.743801652892562
781ws,0.7339449541284404,0.6238532110091743,0.6880733944954128,0.6788990825688074,0.7614678899082569,0.7431192660550459,0.7155963302752294,0.7064220183486238,0.7981651376146789,0.7614678899082569,0.7981651376146789,0.7431192660550459,0.7431192660550459,1.0,0.7614678899082569,0.7247706422018348,0.7889908256880734,0.8073394495412844,0.7064220183486238,0.6330275229357798,0.7614678899082569,0.7522935779816514,0.7706422018348624,0.7889908256880734
795ns,0.7457627118644068,0.6101694915254238,0.652542372881356,0.6186440677966102,0.8644067796610171,0.7033898305084746,0.7966101694915254,0.6949152542372882,0.8559322033898306,0.7966101694915254,0.8559322033898306,0.6779661016949152,0.7796610169491526,0.7033898305084746,1.0,0.7118644067796609,0.8305084745762712,0.8813559322033898,0.7457627118644068,0.5932203389830508,0.8559322033898306,0.6779661016949152,0.8728813559322034,0.7796610169491526
795ws,0.7647058823529411,0.6666666666666666,0.696078431372549,0.7549019607843137,0.7843137254901961,0.7549019607843137,0.7941176470588235,0.7843137254901961,0.8039215686274509,0.8235294117647058,0.8137254901960784,0.7745098039215687,0.7450980392156863,0.7745098039215687,0.8235294117647058,1.0,0.8431372549019608,0.8529411764705882,0.7352941176470589,0.696078431372549,0.7843137254901961,0.8039215686274509,0.7843137254901961,0.8137254901960784
852ns,0.734375,0.5625,0.609375,0.6015625,0.796875,0.671875,0.78125,0.671875,0.8046875,0.734375,0.8203125,0.671875,0.734375,0.671875,0.765625,0.671875,1.0,0.8046875,0.734375,0.5625,0.765625,0.671875,0.78125,0.75
852ws,0.7022900763358778,0.5725190839694656,0.6412213740458015,0.6106870229007634,0.7786259541984732,0.6793893129770993,0.7404580152671756,0.6412213740458015,0.8015267175572519,0.7251908396946565,0.816793893129771,0.6717557251908397,0.7099236641221374,0.6717557251908397,0.7938931297709924,0.6641221374045801,0.7862595419847328,1.0,0.7175572519083969,0.5648854961832062,0.7862595419847328,0.6412213740458015,0.8091603053435115,0.7480916030534351
861ns,0.8207547169811321,0.6320754716981132,0.7452830188679245,0.7358490566037735,0.9150943396226416,0.7547169811320755,0.8773584905660378,0.7547169811320755,0.8584905660377359,0.8396226415094341,0.8962264150943396,0.7547169811320755,0.8396226415094341,0.7264150943396226,0.8301886792452831,0.7075471698113207,0.8867924528301887,0.8867924528301887,1.0,0.6698113207547169,0.8679245283018868,0.7075471698113207,0.9056603773584906,0.8679245283018868
861ws,0.8452380952380952,0.7738095238095238,0.8214285714285714,0.8928571428571429,0.8571428571428571,0.8571428571428571,0.8690476190476191,0.8571428571428571,0.8928571428571429,0.8452380952380952,0.8928571428571429,0.8452380952380952,0.8571428571428571,0.8214285714285714,0.8333333333333334,0.8452380952380952,0.8571428571428571,0.8809523809523809,0.8452380952380952,1.0,0.8571428571428571,0.7857142857142857,0.8690476190476191,0.8928571428571429
866ns,0.7317073170731707,0.5365853658536586,0.6504065040650406,0.6097560975609756,0.8373983739837398,0.6422764227642277,0.7642276422764228,0.6585365853658537,0.8373983739837398,0.7317073170731707,0.8373983739837398,0.6504065040650406,0.7886178861788617,0.6747967479674797,0.8211382113821138,0.6504065040650406,0.7967479674796748,0.8373983739837398,0.7479674796747967,0.5853658536585366,1.0,0.6341463414634146,0.8536585365853658,0.7479674796747967
866ws,0.78,0.67,0.7,0.71,0.78,0.76,0.78,0.77,0.83,0.82,0.83,0.76,0.73,0.82,0.8,0.82,0.86,0.84,0.75,0.66,0.78,1.0,0.8,0.82
867ns,0.7421875,0.53125,0.6484375,0.6015625,0.8828125,0.65625,0.78125,0.6640625,0.8359375,0.703125,0.8828125,0.640625,0.8046875,0.65625,0.8046875,0.625,0.78125,0.828125,0.75,0.5703125,0.8203125,0.625,1.0,0.7578125
867ws,0.775,0.6,0.6666666666666666,0.6583333333333333,0.8,0.7083333333333334,0.75,0.7333333333333333,0.8166666666666667,0.775,0.8333333333333334,0.6916666666666667,0.75,0.7166666666666667,0.7666666666666667,0.6916666666666667,0.8,0.8166666666666667,0.7666666666666667,0.625,0.7666666666666667,0.6833333333333333,0.8083333333333333,1.0
