,730ns,730ws,733ns,733ws,734ns,734ws,737ns,737ws,760ns,760ws,769ns,769ws,781ns,781ws,795ns,795ws,852ns,852ws,861ns,861ws,866ns,866ws,867ns,867ws
769ns,0.9535238865300258,0.9321001003904504,0.9409246716445544,0.9411274846767868,0.9692002360496552,0.9451929673409548,0.9674733121618097,0.9476723633002552,0.9754858114466424,0.9653649027382164,0.9995480283214416,0.952618564482886,0.9632940083325808,0.948263573319948,0.968494708560124,0.9487531982771992,0.961897878931744,0.9584330493887762,0.9639321298265924,0.9385310890057158,0.9706602410993372,0.9488046004500971,0.974041553862317,0.9588041859398954
769ws,0.9615990584012736,0.9598810701431956,0.9558304185905052,0.9580974833305786,0.9439954724204458,0.9653351009185503,0.9475357729876932,0.9571197917098928,0.9497635256225648,0.9657174826167644,0.952618564482886,0.9998704444392964,0.9523378726960552,0.9645464434740568,0.9519730963107282,0.963501374119157,0.9442528202570656,0.9623377397317804,0.9540115500194304,0.9592476147187674,0.9423249890312174,0.9667162341591992,0.9470879236805833,0.9620223641685508
781ns,0.9575099299847812,0.9363992025856868,0.9503103095769558,0.94431563946688,0.958471435250374,0.9455832235594908,0.9632038676822158,0.9485170004936312,0.9614930283188761,0.9554304019919376,0.9632940083325808,0.9523378726960552,1.0,0.9515293204506172,0.9644277668503778,0.9442666006135628,0.9540553167302526,0.95223860610024,0.9600642712179559,0.9411762696026312,0.9593569277031558,0.9499511641352544,0.9618788490185464,0.9566775910500291
781ws,0.9606923553544008,0.9554483533199402,0.9553039130925964,0.9651387729913136,0.9379824995735508,0.9685092607454836,0.9414794709158611,0.9564074895666976,0.947392150791732,0.9656071920928772,0.948263573319948,0.9645464434740568,0.9515293204506172,0.9998713425714331,0.9488612030485258,0.9661844393687716,0.9406871912063371,0.958812078966902,0.9497889685579728,0.9644432643343546,0.943052943888236,0.9741599674877159,0.9444770810490396,0.9614122850882009
795ns,0.9583993701482408,0.9367972459198186,0.9459590119104692,0.9430541886387848,0.9656588450606765,0.9492952192894644,0.9651423127370928,0.9465463226933192,0.9689087546636996,0.9602610323067349,0.968494708560124,0.9519730963107282,0.9644277668503778,0.9488612030485258,1.0,0.9500166503007376,0.956766679838288,0.9566020617100862,0.9608922998182906,0.9414180695590304,0.9674738849017976,0.950791944959446,0.970024158473149,0.958673157342057
795ws,0.9564262897626667,0.9543297412665518,0.9462799635762092,0.9567739480282296,0.9397529453621304,0.9688828475824808,0.9421738437242868,0.9575368192175626,0.9483014731841584,0.9667406923351995,0.9487531982771992,0.963501374119157,0.9442666006135628,0.9661844393687716,0.9500166503007376,1.0,0.9420606262118808,0.9611099528849718,0.9457173364457611,0.956657881104576,0.9400655569468352,0.9670186350672614,0.9421978072721932,0.9592493119208568
852ns,0.9512066798115548,0.927431205332096,0.9370965021935288,0.937550325542706,0.9603441942074472,0.9413675936960068,0.956877105594607,0.9473878128636959,0.9599280617880972,0.9532111426540454,0.961897878931744,0.9442528202570656,0.9540553167302526,0.9406871912063371,0.956766679838288,0.9420606262118808,1.0,0.9541168702582392,0.9571318135688922,0.9355293102780188,0.955928501517212,0.9451582039575814,0.9596217626869976,0.9513654980132444
852ws,0.9575522810187002,0.9536594880065145,0.9509587341132284,0.9497429434315569,0.9565000562395192,0.9577097879246896,0.9516642240608688,0.9594554152954352,0.9553907284636002,0.9632212991015832,0.9584330493887762,0.9623377397317804,0.95223860610024,0.958812078966902,0.9566020617100862,0.9611099528849718,0.9541168702582392,0.9998802655866399,0.9515486128776672,0.955728048403668,0.951553646863843,0.9593427807642828,0.9581222007890005,0.9630836980842448
861ns,0.9569029849813948,0.9376674382694988,0.9513503094182963,0.9451626761432088,0.9587107613708546,0.9470223376647232,0.9572094829127944,0.9461261008708536,0.9605222169600404,0.9594699352365323,0.9639321298265924,0.9540115500194304,0.9600642712179559,0.9497889685579728,0.9608922998182906,0.9457173364457611,0.9571318135688922,0.9515486128776672,0.9997552742406266,0.9423016743597804,0.96191978209659,0.9476083320326486,0.96055456096307,0.9588185882846232
861ws,0.9604203690234691,0.9569258858455576,0.9579578825840686,0.9647487044321208,0.9386839243124492,0.9617529594365188,0.9333057157324046,0.9587790786046992,0.9378530143390268,0.9590284376963144,0.9385310890057158,0.9592476147187674,0.9411762696026312,0.9644432643343546,0.9414180695590304,0.956657881104576,0.9355293102780188,0.955728048403668,0.9423016743597804,0.999849115170156,0.9356714404401264,0.9609256540329302,0.9395411309151944,0.9589769678050746
866ns,0.9515731923840692,0.9266907860041326,0.9389647592321048,0.9378267742976852,0.9664540140715618,0.9423667313959264,0.9654326670189892,0.9433455543452158,0.9701357976460128,0.9583533910673702,0.9706602410993372,0.9423249890312174,0.9593569277031558,0.943052943888236,0.9674738849017976,0.9400655569468352,0.955928501517212,0.951553646863843,0.96191978209659,0.9356714404401264,1.0,0.9459072649036228,0.9656005754802964,0.9535877874410609
866ws,0.9602218092314344,0.9560277459144676,0.9546197524889034,0.9636404499442576,0.9407422717396694,0.967623629643284,0.9440848349334641,0.9557222931741725,0.9480517605984744,0.9650675823231316,0.9488046004500971,0.9667162341591992,0.9499511641352544,0.9741599674877159,0.950791944959446,0.9670186350672614,0.9451582039575814,0.9593427807642828,0.9476083320326486,0.9609256540329302,0.9459072649036228,0.9998713425714331,0.9440763468684396,0.9575918338693559
867ns,0.9515692161772368,0.9341984046150748,0.9421448064398658,0.9356977547281188,0.9733471764420841,0.942273881539248,0.9603693900783684,0.9492550218529854,0.9698843023432344,0.9544406886101338,0.974041553862317,0.9470879236805833,0.9618788490185464,0.9444770810490396,0.970024158473149,0.9421978072721932,0.9596217626869976,0.9581222007890005,0.96055456096307,0.9395411309151944,0.9656005754802964,0.9440763468684396,1.0,0.9622615063006386
867ws,0.9617894218029518,0.9500480680575903,0.950368499158336,0.9541084286495346,0.9607605428059904,0.9600863641731368,0.9563075568983332,0.9691986040993841,0.9581112934756938,0.9715849265810388,0.9588041859398954,0.9620223641685508,0.9566775910500291,0.9614122850882009,0.958673157342057,0.9592493119208568,0.9513654980132444,0.9630836980842448,0.9588185882846232,0.9589769678050746,0.9535877874410609,0.9575918338693559,0.9622615063006386,1.0
