,730ns,730ws,733ns,733ws,734ns,734ws,737ns,737ws,760ns,760ws,769ns,769ws,781ns,781ws,795ns,795ws,852ns,852ws,861ns,861ws,866ns,866ws,867ns,867ws
769ns,0.8706718499182141,0.8221136955843635,0.8543434527552679,0.8248210088107769,0.899417521188136,0.846725252652048,0.8880580855832849,0.8546043679341649,0.8971536946572013,0.8865009836868732,1.0,0.8476220153905811,0.8941370026777913,0.8448725290893381,0.8896614073920854,0.8532643319980951,0.9003265871985717,0.8921970902755175,0.8785353995691474,0.8339268273554743,0.8821298906666623,0.848906364259595,0.9219138225959131,0.8711405808484978
769ws,0.8822691436103517,0.8688225179879506,0.8815955377023638,0.8627182928677187,0.8425854430717731,0.8971019667851059,0.8190927321855881,0.8707121472428574,0.8321029871131408,0.8875325047890247,0.8476220153905811,1.0,0.8519527280878129,0.886250787658053,0.8550803771204669,0.8898313261993065,0.8736644562237423,0.8613490892596936,0.8765856714562621,0.8622504209541834,0.8516262278377956,0.877192536415395,0.8395451912642262,0.8603203270647264
781ns,0.8972694360573821,0.8363028102492159,0.8592642957237572,0.8377771686167631,0.8961343873125528,0.8615666087107618,0.8729811298445601,0.8615356053548993,0.8937331185279754,0.8850063159260199,0.8941370026777913,0.8519527280878129,1.0,0.8465739367857044,0.8882905953421172,0.8489061044482537,0.8796811747730691,0.8691177515309191,0.8891900095402401,0.8523095137883719,0.8907134835063691,0.8277611251679803,0.9137537564487656,0.8628488981701413
781ws,0.8770797977357752,0.8653959550380217,0.8876494588581376,0.8655813840448331,0.8311117129340215,0.8842984714735772,0.8133825374186607,0.8655306079561441,0.8555435751140019,0.8855952158047268,0.8448725290893381,0.886250787658053,0.8465739367857044,1.0,0.8457053280193658,0.8690399837974803,0.8548856732821765,0.8551193552663423,0.8500808924673259,0.8606355568047249,0.8535669398692991,0.8884695815385347,0.8281146371156901,0.8768154736134418
795ns,0.8851648379573933,0.8504091423377547,0.8599261463219577,0.8123527280138488,0.901591168346942,0.8761378816971872,0.8704891964412408,0.8635920906014588,0.897958966149584,0.9100139213218398,0.8896614073920854,0.8550803771204669,0.8882905953421172,0.8457053280193658,1.0,0.8762929694636391,0.8891626115967408,0.9166037845858768,0.8835265434439434,0.8218916604785074,0.9252672474531426,0.84167690615074,0.9113100159720556,0.8736374347740671
795ws,0.8794021350819176,0.8567431839881406,0.8656036837799499,0.8779344095585557,0.8411868679649663,0.8786965609412342,0.8570579087630396,0.8902526139137642,0.8621818824732447,0.9013073261285328,0.8532643319980951,0.8898313261993065,0.8489061044482537,0.8690399837974803,0.8762929694636391,1.0,0.8830425623017633,0.8755672296033404,0.8645842234135643,0.865362543307212,0.8585928239061951,0.9030095897232734,0.8481747435676924,0.8699334787336869
852ns,0.9072283809996338,0.8351580803711628,0.8577358217779522,0.8397424189277859,0.8867315757754011,0.8724986747180281,0.8845677805613651,0.8788329428364715,0.8981650337151912,0.9043715712531366,0.9003265871985717,0.8736644562237423,0.8796811747730691,0.8548856732821765,0.8891626115967408,0.8830425623017633,1.0,0.8871581792836611,0.8927401971936841,0.8355502151791928,0.8987845835294274,0.8675550866745466,0.8815706405526169,0.8809617701472648
852ws,0.8827023227255184,0.8401611013361576,0.8655005935012335,0.8266074616066059,0.8788556611269065,0.8646065457603954,0.8615684069459394,0.8494025729233587,0.8980906989520722,0.8964701983452568,0.8921970902755175,0.8613490892596936,0.8691177515309191,0.8551193552663423,0.9166037845858768,0.8755672296033404,0.8871581792836611,1.0,0.8766303627810276,0.8224405747694908,0.8953872507955579,0.8504163282671503,0.9004800218550375,0.8839239017890197
861ns,0.9084864687506718,0.8637320905337227,0.9090928453836816,0.8755341921832929,0.9003496549951594,0.8938205931760514,0.8954732595059359,0.8918213995145468,0.8785241357164233,0.9229899928185956,0.8785353995691474,0.8765856714562621,0.8891900095402401,0.8500808924673259,0.8835265434439434,0.8645842234135643,0.8927401971936841,0.8766303627810276,1.0,0.8726461680003874,0.8959805813852012,0.8512746931012163,0.8966029227677081,0.8933597277154419
861ws,0.8767756168023014,0.8912937492671479,0.9070504120292849,0.9061935406680705,0.8151512422791021,0.8775147758335569,0.8350301213241563,0.8883175080343579,0.8427850066563138,0.8701770877400201,0.8339268273554743,0.8622504209541834,0.8523095137883719,0.8606355568047249,0.8218916604785074,0.865362543307212,0.8355502151791928,0.8224405747694908,0.8726461680003874,1.0,0.8421136829663374,0.8560394412356788,0.8291125268952301,0.8606850677071957
866ns,0.889347175389268,0.8275067416683105,0.8729851984871448,0.8253070034937936,0.8963376608638525,0.8566221754037812,0.8644322562200984,0.8745996665292525,0.9109888680979784,0.8994221305854928,0.8821298906666623,0.8516262278377956,0.8907134835063691,0.8535669398692991,0.9252672474531426,0.8585928239061951,0.8987845835294274,0.8953872507955579,0.8959805813852012,0.8421136829663374,1.0,0.8464882586305161,0.9085102701155094,0.8789430822833636
866ws,0.8793446217503708,0.8606615328271178,0.8598406959209595,0.8534350077520887,0.8251517697440619,0.8681054827745475,0.8389124731181982,0.8894748524800042,0.8539033720192221,0.8907602401622753,0.848906364259595,0.877192536415395,0.8277611251679803,0.8884695815385347,0.84167690615074,0.9030095897232734,0.8675550866745466,0.8504163282671503,0.8512746931012163,0.8560394412356788,0.8464882586305161,1.0,0.8352237149266976,0.8678394805792162
867ns,0.8858799394574802,0.8063728235097839,0.871830940721011,0.8218845333260762,0.9363794048377888,0.8557814648817471,0.8865632059941105,0.8663194294842311,0.9097266792811728,0.8843660181930287,0.9219138225959131,0.8395451912642262,0.9137537564487656,0.8281146371156901,0.9113100159720556,0.8481747435676924,0.8815706405526169,0.9004800218550375,0.8966029227677081,0.8291125268952301,0.9085102701155094,0.8352237149266976,1.0,0.8737271658669317
867ws,0.8993693910554326,0.8583500186988376,0.8821244004463457,0.8580717829392164,0.8668394409705014,0.8741644609706167,0.8506520089296011,0.9027519028527532,0.8948291306247164,0.9161561730122044,0.8711405808484978,0.8603203270647264,0.8628488981701413,0.8768154736134418,0.8736374347740671,0.8699334787336869,0.8809617701472648,0.8839239017890197,0.8933597277154419,0.8606850677071957,0.8789430822833636,0.8678394805792162,0.8737271658669317,1.0
